"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","009-007","06","39","President - Vice Pres","06","Nikki R. Haley","REP","","0","2","3","0","6" 
"16","Montgomery County","009-007","06","39","President - Vice Pres","06","Donald J. Trump","REP","Y","9","27","4","2","7" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","Moe H. Barakat","REP","","1","0","0","0","0" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","Chris Chaffee","REP","","0","1","0","0","0" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","Robin Ficker","REP","","4","11","2","0","4" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","Lorie R. Friend","REP","","0","0","0","0","0" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","Larry Hogan","REP","Y","4","15","5","2","10" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","John A. Myrick","REP","","1","0","0","0","0" 
"16","Montgomery County","009-007","06","39","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Dan Cox","REP","","5","9","5","1","3" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Chris Hyser","REP","","1","1","0","0","3" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Neil C. Parrott","REP","Y","3","7","0","0","2" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Todd A. Puglisi","REP","","1","0","0","0","0" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Mariela Roca","REP","","0","5","0","0","2" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Tom Royals","REP","","0","3","0","0","2" 
"16","Montgomery County","009-007","06","39","U.S. Congress","06","Brenda J. Thiam","REP","","0","1","0","0","2" 
"16","Montgomery County","009-007","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","8","14","3","1","10" 
"16","Montgomery County","009-007","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","6","17","4","2","13" 
"16","Montgomery County","009-007","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","8","14","1","1","10" 
"16","Montgomery County","009-007","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","9","19","1","1","12" 
"16","Montgomery County","009-007","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","2","13","0","0","2" 
"16","Montgomery County","009-007","06","39","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","7","20","3","1","7" 
"16","Montgomery County","009-007","06","39","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","9","20","3","1","6" 
"16","Montgomery County","009-007","06","39","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","8","22","3","1","7" 
"16","Montgomery County","009-007","06","39","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","2","3","3","0","6" 
"16","Montgomery County","009-007","06","39","REP Delegates","06","Seth Schwartz (Haley)","REP","","1","6","3","0","5" 
"16","Montgomery County","009-007","06","39","REP Delegates","06","Jim Shalleck (Haley)","REP","","0","3","3","0","7" 
"16","Montgomery County","009-007","06","39","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","8","24","3","1","8" 
"16","Montgomery County","009-007","06","39","REP Alternates","06","Matthew E. Iager (Haley)","REP","","1","4","3","0","6" 
"16","Montgomery County","009-007","06","39","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","9","23","2","1","6" 
"16","Montgomery County","009-007","06","39","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","1","5","3","0","7" 
"16","Montgomery County","009-007","06","39","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","8","22","3","1","7" 
"16","Montgomery County","009-008","06","39","President - Vice Pres","","Nikki R. Haley","REP","","4","10","2","0","12" 
"16","Montgomery County","009-008","06","39","President - Vice Pres","","Donald J. Trump","REP","Y","14","43","4","5","14" 
"16","Montgomery County","009-008","06","39","President - Vice Pres","06","Nikki R. Haley","REP","","4","10","2","0","12" 
"16","Montgomery County","009-008","06","39","President - Vice Pres","06","Donald J. Trump","REP","Y","14","43","4","5","14" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","Moe H. Barakat","REP","","0","1","0","1","0" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","Chris Chaffee","REP","","0","0","1","0","0" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","Robin Ficker","REP","","5","21","0","2","3" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","Lorie R. Friend","REP","","1","1","1","0","1" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","Larry Hogan","REP","Y","10","29","4","1","22" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","John A. Myrick","REP","","2","0","0","1","0" 
"16","Montgomery County","009-008","06","39","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Dan Cox","REP","","4","14","1","1","5" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Chris Hyser","REP","","0","3","0","1","3" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Neil C. Parrott","REP","Y","4","17","1","2","6" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Todd A. Puglisi","REP","","1","1","0","1","1" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Mariela Roca","REP","","5","15","0","0","6" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Tom Royals","REP","","2","1","3","0","2" 
"16","Montgomery County","009-008","06","39","U.S. Congress","06","Brenda J. Thiam","REP","","1","2","0","0","1" 
"16","Montgomery County","009-008","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","9","34","2","1","15" 
"16","Montgomery County","009-008","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","11","37","2","2","12" 
"16","Montgomery County","009-008","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","11","31","2","1","11" 
"16","Montgomery County","009-008","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","11","31","1","2","12" 
"16","Montgomery County","009-008","06","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","4","19","3","1","6" 
"16","Montgomery County","009-008","06","39","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","12","36","3","2","13" 
"16","Montgomery County","009-008","06","39","REP Delegates","06","Jerry DeWolf (Trump)","REP","Y","9","34","3","3","10" 
"16","Montgomery County","009-008","06","39","REP Delegates","06","Derek J. Harvey (Trump)","REP","Y","11","39","3","3","9" 
"16","Montgomery County","009-008","06","39","REP Delegates","06","Robert Vincent Johnson, II (Haley)","REP","","4","10","2","0","10" 
"16","Montgomery County","009-008","06","39","REP Delegates","06","Seth Schwartz (Haley)","REP","","5","12","3","0","9" 
"16","Montgomery County","009-008","06","39","REP Delegates","06","Jim Shalleck (Haley)","REP","","4","10","2","0","9" 
"16","Montgomery County","009-008","06","39","REP Alternates","06","Joeylynn Hough (Trump)","REP","Y","12","37","4","4","12" 
"16","Montgomery County","009-008","06","39","REP Alternates","06","Matthew E. Iager (Haley)","REP","","4","12","1","0","9" 
"16","Montgomery County","009-008","06","39","REP Alternates","06","Randy Leatherman (Trump)","REP","Y","11","38","4","3","11" 
"16","Montgomery County","009-008","06","39","REP Alternates","06","Brian P. Sweeney (Haley)","REP","","4","9","1","1","9" 
"16","Montgomery County","009-008","06","39","REP Alternates","06","Seth Edward Wilson (Trump)","REP","Y","12","36","4","2","13" 
"16","Montgomery County","009-009","08","39","President - Vice Pres","","Nikki R. Haley","REP","","1","6","9","1","3" 
"16","Montgomery County","009-009","08","39","President - Vice Pres","","Donald J. Trump","REP","Y","16","37","20","1","5" 
"16","Montgomery County","009-009","08","39","President - Vice Pres","08","Nikki R. Haley","REP","","1","6","9","1","3" 
"16","Montgomery County","009-009","08","39","President - Vice Pres","08","Donald J. Trump","REP","Y","16","37","20","1","5" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","Moe H. Barakat","REP","","2","0","0","0","1" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","Chris Chaffee","REP","","1","3","1","0","0" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","Robin Ficker","REP","","6","11","2","1","2" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","Lorie R. Friend","REP","","0","1","1","0","0" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","Larry Hogan","REP","Y","8","27","25","1","5" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","John A. Myrick","REP","","0","1","0","0","0" 
"16","Montgomery County","009-009","08","39","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-009","08","39","U.S. Congress","08","Cheryl Riley","REP","Y","10","17","19","0","4" 
"16","Montgomery County","009-009","08","39","U.S. Congress","08","Michael Yadeta","REP","","6","21","4","1","4" 
"16","Montgomery County","009-009","08","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","12","21","16","1","7" 
"16","Montgomery County","009-009","08","39","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","11","27","13","0","5" 
"16","Montgomery County","009-009","08","39","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","11","25","12","1","6" 
"16","Montgomery County","009-009","08","39","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","12","24","14","1","8" 
"16","Montgomery County","009-009","08","39","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","5","15","11","1","4" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","Victoria ""Vikki"" Birkett (Trump)","REP","Y","14","32","16","1","5" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","David M. Bossie (Trump)","REP","Y","15","32","14","1","5" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","Sastry V. Dhara (Trump)","REP","Y","15","29","13","1","5" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","William Carter Hertzberg (Haley)","REP","","1","7","7","0","2" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","Alex Johnson (Haley)","REP","","1","6","8","0","3" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","Clare Margaret Piercy (Haley)","REP","","1","6","6","0","3" 
"16","Montgomery County","009-009","08","39","REP Delegates","08","Reardon ""Sully"" Sullivan","REP","","0","2","5","0","1" 
"16","Montgomery County","009-009","08","39","REP Alternates","08","Nicole L. Andrews (Haley)","REP","","1","12","10","0","2" 
"16","Montgomery County","009-009","08","39","REP Alternates","08","Bob Carey (Trump)","REP","Y","14","28","15","1","5" 
"16","Montgomery County","009-009","08","39","REP Alternates","08","Ruth Horton Melson (Trump)","REP","Y","13","31","15","1","5" 
"16","Montgomery County","009-009","08","39","REP Alternates","08","Brigitta M. Mullican (Trump)","REP","Y","14","27","14","1","5" 
"16","Montgomery County","009-009","08","39","REP Alternates","08","Elise B. Schloss (Haley)","REP","","1","5","8","0","3" 
"16","Montgomery County","009-009","08","39","REP Alternates","08","Michael Alan Schloss (Haley)","REP","","1","7","8","0","3" 
"16","Montgomery County","009-010","06","19","President - Vice Pres","","Nikki R. Haley","REP","","0","0","0","0","6" 
"16","Montgomery County","009-010","06","19","President - Vice Pres","","Donald J. Trump","REP","Y","3","12","0","1","6" 
"16","Montgomery County","009-010","06","19","President - Vice Pres","06","Nikki R. Haley","REP","","0","0","0","0","6" 
"16","Montgomery County","009-010","06","19","President - Vice Pres","06","Donald J. Trump","REP","Y","3","12","0","1","6" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","Moe H. Barakat","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","Chris Chaffee","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","Robin Ficker","REP","","1","4","0","0","3" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","Lorie R. Friend","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","Larry Hogan","REP","Y","2","8","0","1","9" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","John A. Myrick","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Senator","","Laban Y. Seyoum","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Dan Cox","REP","","0","1","0","1","2" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Chris Hyser","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Neil C. Parrott","REP","Y","3","11","0","0","3" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Todd A. Puglisi","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Mariela Roca","REP","","0","0","0","0","4" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Tom Royals","REP","","0","0","0","0","1" 
"16","Montgomery County","009-010","06","19","U.S. Congress","06","Brenda J. Thiam","REP","","0","0","0","0","0" 
"16","Montgomery County","009-010","06","19","Judge Circuit Court","Montgomery County Circuit Court 06","Marybeth Ayres","REP","Y","2","11","0","1","7" 
"16","Montgomery County","009-010","06","19","Judge Circuit Court","Montgomery County Circuit Court 06","Jennifer S. Fairfax","REP","Y","2","10","0","1","6" 
"16","Montgomery County","009-010","06","19","Judge Circuit Court","Montgomery County Circuit Court 06","Louis M. Leibowitz","REP","Y","2","11","0","0","6" 
"16","Montgomery County","009-010","06","19","Judge Circuit Court","Montgomery County Circuit Court 06","J. Bradford McCullough","REP","Y","1","10","0","1","5" 
"16","Montgomery County","009-010","06","19","Judge Circuit Court","Montgomery County Circuit Court 06","Marylin Pierre","REP","","2","2","0","1","3" 
"16","Montgomery County","009-010","06","19","REP Delegates","06","Barrie S. Ciliberti (Trump)","REP","Y","3","11","0","1","5" 
